trajectory_id,trial_id,action,latent_reward
traj_000470,116,0,0.6
traj_000470,116,1,0.32
traj_000470,116,2,0.39
traj_000470,116,3,0.61
traj_000470,117,0,0.62
traj_000470,117,1,0.28
traj_000470,117,2,0.37
traj_000470,117,3,0.61
traj_000470,118,0,0.62
traj_000470,118,1,0.4
traj_000470,118,2,0.33
traj_000470,118,3,0.65
traj_000470,119,0,0.66
traj_000470,119,1,0.31
traj_000470,119,2,0.28
traj_000470,119,3,0.59
traj_000476,0,0,0.89
traj_000476,0,1,0.67
traj_000476,0,2,0.52
traj_000476,0,3,0.83
traj_000476,1,0,0.75
traj_000476,1,1,0.69
traj_000476,1,2,0.59
traj_000476,1,3,0.79
traj_000476,2,0,0.88
traj_000476,2,1,0.61
traj_000476,2,2,0.53
traj_000476,2,3,0.76
traj_000476,3,0,0.87
traj_000476,3,1,0.67
traj_000476,3,2,0.56
traj_000476,3,3,0.76
traj_000476,4,0,0.88
traj_000476,4,1,0.66
traj_000476,4,2,0.48
traj_000476,4,3,0.77
traj_000476,5,0,0.83
traj_000476,5,1,0.61
traj_000476,5,2,0.53
traj_000476,5,3,0.78
traj_000476,6,0,0.84
traj_000476,6,1,0.72
traj_000476,6,2,0.5
traj_000476,6,3,0.77
traj_000476,7,0,0.88
traj_000476,7,1,0.7
traj_000476,7,2,0.46
traj_000476,7,3,0.7
traj_000476,8,0,0.92
traj_000476,8,1,0.61
traj_000476,8,2,0.47
traj_000476,8,3,0.79
traj_000476,9,0,0.74
traj_000476,9,1,0.67
traj_000476,9,2,0.49
traj_000476,9,3,0.87
traj_000476,10,0,0.82
traj_000476,10,1,0.62
traj_000476,10,2,0.45
traj_000476,10,3,0.82
traj_000476,11,0,0.78
traj_000476,11,1,0.67
traj_000476,11,2,0.51
traj_000476,11,3,0.74
traj_000476,12,0,0.9
traj_000476,12,1,0.63
traj_000476,12,2,0.46
traj_000476,12,3,0.72
traj_000476,13,0,0.86
traj_000476,13,1,0.76
traj_000476,13,2,0.5
traj_000476,13,3,0.73
traj_000476,14,0,0.8
traj_000476,14,1,0.64
traj_000476,14,2,0.53
traj_000476,14,3,0.75
traj_000476,15,0,0.81
traj_000476,15,1,0.66
traj_000476,15,2,0.62
traj_000476,15,3,0.79
traj_000476,16,0,0.75
traj_000476,16,1,0.65
traj_000476,16,2,0.56
traj_000476,16,3,0.84
traj_000476,17,0,0.77
traj_000476,17,1,0.64
traj_000476,17,2,0.57
traj_000476,17,3,0.77
traj_000476,18,0,0.77
traj_000476,18,1,0.61
traj_000476,18,2,0.54
traj_000476,18,3,0.85
traj_000476,19,0,0.82
traj_000476,19,1,0.57
traj_000476,19,2,0.53
traj_000476,19,3,0.83
traj_000476,20,0,0.75
traj_000476,20,1,0.52
traj_000476,20,2,0.48
traj_000476,20,3,0.83
traj_000476,21,0,0.76
traj_000476,21,1,0.61
traj_000476,21,2,0.53
traj_000476,21,3,0.76
traj_000476,22,0,0.83
traj_000476,22,1,0.6
traj_000476,22,2,0.44
traj_000476,22,3,0.84
traj_000476,23,0,0.8
traj_000476,23,1,0.57
traj_000476,23,2,0.44
traj_000476,23,3,0.81
traj_000476,24,0,0.8
traj_000476,24,1,0.55
traj_000476,24,2,0.4
traj_000476,24,3,0.8
traj_000476,25,0,0.82
traj_000476,25,1,0.6
traj_000476,25,2,0.56
traj_000476,25,3,0.82
traj_000476,26,0,0.86
traj_000476,26,1,0.52
traj_000476,26,2,0.5
traj_000476,26,3,0.86
traj_000476,27,0,0.82
traj_000476,27,1,0.57
traj_000476,27,2,0.45
traj_000476,27,3,0.78
traj_000476,28,0,0.85
traj_000476,28,1,0.54
traj_000476,28,2,0.51
traj_000476,28,3,0.72
traj_000476,29,0,0.82
traj_000476,29,1,0.58
traj_000476,29,2,0.49
traj_000476,29,3,0.77
traj_000476,30,0,0.84
traj_000476,30,1,0.53
traj_000476,30,2,0.45
traj_000476,30,3,0.83
traj_000476,31,0,0.81
traj_000476,31,1,0.59
traj_000476,31,2,0.5
traj_000476,31,3,0.86
traj_000476,32,0,0.8
traj_000476,32,1,0.6
traj_000476,32,2,0.44
traj_000476,32,3,0.84
traj_000476,33,0,0.8
traj_000476,33,1,0.68
traj_000476,33,2,0.44
traj_000476,33,3,0.77
traj_000476,34,0,0.77
traj_000476,34,1,0.53
traj_000476,34,2,0.43
traj_000476,34,3,0.76
traj_000476,35,0,0.83
traj_000476,35,1,0.63
traj_000476,35,2,0.45
traj_000476,35,3,0.8
traj_000476,36,0,0.78
traj_000476,36,1,0.62
traj_000476,36,2,0.45
traj_000476,36,3,0.82
traj_000476,37,0,0.78
traj_000476,37,1,0.66
traj_000476,37,2,0.42
traj_000476,37,3,0.86
traj_000476,38,0,0.89
traj_000476,38,1,0.66
traj_000476,38,2,0.49
traj_000476,38,3,0.86
traj_000476,39,0,0.82
traj_000476,39,1,0.63
traj_000476,39,2,0.51
traj_000476,39,3,0.91
traj_000476,40,0,0.77
traj_000476,40,1,0.65
traj_000476,40,2,0.43
traj_000476,40,3,0.84
traj_000476,41,0,0.72
traj_000476,41,1,0.66
traj_000476,41,2,0.49
traj_000476,41,3,0.8
traj_000476,42,0,0.79
traj_000476,42,1,0.72
traj_000476,42,2,0.53
traj_000476,42,3,0.77
traj_000476,43,0,0.8
traj_000476,43,1,0.71
traj_000476,43,2,0.4
traj_000476,43,3,0.89
traj_000476,44,0,0.82
traj_000476,44,1,0.7
traj_000476,44,2,0.42
traj_000476,44,3,0.84
traj_000476,45,0,0.87
traj_000476,45,1,0.67
traj_000476,45,2,0.44
traj_000476,45,3,0.88
traj_000476,46,0,0.87
traj_000476,46,1,0.78
traj_000476,46,2,0.36
traj_000476,46,3,0.84
traj_000476,47,0,0.77
traj_000476,47,1,0.64
traj_000476,47,2,0.3
traj_000476,47,3,0.95
traj_000476,48,0,0.87
traj_000476,48,1,0.8
traj_000476,48,2,0.33
traj_000476,48,3,0.83
traj_000476,49,0,0.86
traj_000476,49,1,0.69
traj_000476,49,2,0.34
traj_000476,49,3,0.86
traj_000476,50,0,0.81
traj_000476,50,1,0.64
traj_000476,50,2,0.34
traj_000476,50,3,0.85
traj_000476,51,0,0.81
traj_000476,51,1,0.69
traj_000476,51,2,0.41
traj_000476,51,3,0.76
traj_000476,52,0,0.79
traj_000476,52,1,0.68
traj_000476,52,2,0.26
traj_000476,52,3,0.74
traj_000476,53,0,0.86
traj_000476,53,1,0.74
traj_000476,53,2,0.28
traj_000476,53,3,0.74
traj_000476,54,0,0.83
traj_000476,54,1,0.65
traj_000476,54,2,0.33
traj_000476,54,3,0.64
traj_000476,55,0,0.75
traj_000476,55,1,0.54
traj_000476,55,2,0.29
traj_000476,55,3,0.66
traj_000476,56,0,0.88
traj_000476,56,1,0.52
traj_000476,56,2,0.26
traj_000476,56,3,0.59
traj_000476,57,0,0.79
traj_000476,57,1,0.47
traj_000476,57,2,0.26
traj_000476,57,3,0.65
traj_000476,58,0,0.76
traj_000476,58,1,0.6
traj_000476,58,2,0.34
traj_000476,58,3,0.74
traj_000476,59,0,0.72
traj_000476,59,1,0.51
traj_000476,59,2,0.33
traj_000476,59,3,0.64
traj_000476,60,0,0.74
traj_000476,60,1,0.5
traj_000476,60,2,0.21
traj_000476,60,3,0.63
traj_000476,61,0,0.76
traj_000476,61,1,0.53
traj_000476,61,2,0.3
traj_000476,61,3,0.59
traj_000476,62,0,0.75
traj_000476,62,1,0.56
traj_000476,62,2,0.37
traj_000476,62,3,0.67
traj_000476,63,0,0.78
traj_000476,63,1,0.69
traj_000476,63,2,0.29
traj_000476,63,3,0.56
traj_000476,64,0,0.81
traj_000476,64,1,0.55
traj_000476,64,2,0.31
traj_000476,64,3,0.66
traj_000476,65,0,0.76
traj_000476,65,1,0.6
traj_000476,65,2,0.39
traj_000476,65,3,0.53
traj_000476,66,0,0.73
traj_000476,66,1,0.54
traj_000476,66,2,0.43
traj_000476,66,3,0.6
traj_000476,67,0,0.7
traj_000476,67,1,0.51
traj_000476,67,2,0.4
traj_000476,67,3,0.59
traj_000476,68,0,0.6
traj_000476,68,1,0.46
traj_000476,68,2,0.39
traj_000476,68,3,0.52
traj_000476,69,0,0.57
traj_000476,69,1,0.38
traj_000476,69,2,0.38
traj_000476,69,3,0.53
traj_000476,70,0,0.65
traj_000476,70,1,0.43
traj_000476,70,2,0.4
traj_000476,70,3,0.56
traj_000476,71,0,0.62
traj_000476,71,1,0.45
traj_000476,71,2,0.51
traj_000476,71,3,0.5
traj_000476,72,0,0.58
traj_000476,72,1,0.43
traj_000476,72,2,0.45
traj_000476,72,3,0.59
traj_000476,73,0,0.64
traj_000476,73,1,0.44
traj_000476,73,2,0.42
traj_000476,73,3,0.59
traj_000476,74,0,0.56
traj_000476,74,1,0.49
traj_000476,74,2,0.35
traj_000476,74,3,0.5
traj_000476,75,0,0.49
traj_000476,75,1,0.47
traj_000476,75,2,0.42
traj_000476,75,3,0.47
traj_000476,76,0,0.54
traj_000476,76,1,0.46
traj_000476,76,2,0.43
traj_000476,76,3,0.55
traj_000476,77,0,0.55
traj_000476,77,1,0.39
traj_000476,77,2,0.43
traj_000476,77,3,0.59
traj_000476,78,0,0.41
traj_000476,78,1,0.41
traj_000476,78,2,0.4
traj_000476,78,3,0.52
traj_000476,79,0,0.43
traj_000476,79,1,0.41
traj_000476,79,2,0.38
traj_000476,79,3,0.43
traj_000476,80,0,0.55
traj_000476,80,1,0.33
traj_000476,80,2,0.45
traj_000476,80,3,0.48
traj_000476,81,0,0.51
traj_000476,81,1,0.4
traj_000476,81,2,0.42
traj_000476,81,3,0.41
traj_000476,82,0,0.58
traj_000476,82,1,0.37
traj_000476,82,2,0.47
traj_000476,82,3,0.37
traj_000476,83,0,0.51
traj_000476,83,1,0.36
traj_000476,83,2,0.5
traj_000476,83,3,0.42
traj_000476,84,0,0.49
traj_000476,84,1,0.44
traj_000476,84,2,0.38
traj_000476,84,3,0.44
traj_000476,85,0,0.55
traj_000476,85,1,0.42
traj_000476,85,2,0.37
traj_000476,85,3,0.47
traj_000476,86,0,0.53
traj_000476,86,1,0.33
traj_000476,86,2,0.38
traj_000476,86,3,0.4
traj_000476,87,0,0.62
traj_000476,87,1,0.35
traj_000476,87,2,0.46
traj_000476,87,3,0.46
traj_000476,88,0,0.64
traj_000476,88,1,0.36
traj_000476,88,2,0.4
traj_000476,88,3,0.46
traj_000476,89,0,0.65
traj_000476,89,1,0.37
traj_000476,89,2,0.52
traj_000476,89,3,0.42
traj_000476,90,0,0.66
traj_000476,90,1,0.35
traj_000476,90,2,0.47
traj_000476,90,3,0.41
traj_000476,91,0,0.64
traj_000476,91,1,0.26
traj_000476,91,2,0.39
traj_000476,91,3,0.49
traj_000476,92,0,0.67
traj_000476,92,1,0.27
traj_000476,92,2,0.31
traj_000476,92,3,0.51
traj_000476,93,0,0.68
traj_000476,93,1,0.27
traj_000476,93,2,0.48
traj_000476,93,3,0.5
traj_000476,94,0,0.77
traj_000476,94,1,0.34
traj_000476,94,2,0.52
traj_000476,94,3,0.59
traj_000476,95,0,0.67
traj_000476,95,1,0.4
traj_000476,95,2,0.49
traj_000476,95,3,0.61
traj_000476,96,0,0.77
traj_000476,96,1,0.35
traj_000476,96,2,0.44
traj_000476,96,3,0.6
traj_000476,97,0,0.74
traj_000476,97,1,0.25
traj_000476,97,2,0.39
traj_000476,97,3,0.64
traj_000476,98,0,0.77
traj_000476,98,1,0.26
traj_000476,98,2,0.39
traj_000476,98,3,0.64
traj_000476,99,0,0.83
traj_000476,99,1,0.28
traj_000476,99,2,0.43
traj_000476,99,3,0.68
traj_000476,100,0,0.77
traj_000476,100,1,0.27
traj_000476,100,2,0.42
traj_000476,100,3,0.65
traj_000476,101,0,0.84
traj_000476,101,1,0.27
traj_000476,101,2,0.36
traj_000476,101,3,0.62
traj_000476,102,0,0.79
traj_000476,102,1,0.27
traj_000476,102,2,0.43
traj_000476,102,3,0.61
traj_000476,103,0,0.75
traj_000476,103,1,0.28
traj_000476,103,2,0.34
traj_000476,103,3,0.64
traj_000476,104,0,0.74
traj_000476,104,1,0.25
traj_000476,104,2,0.4
traj_000476,104,3,0.55
traj_000476,105,0,0.86
traj_000476,105,1,0.3
traj_000476,105,2,0.44
traj_000476,105,3,0.58
traj_000476,106,0,0.68
traj_000476,106,1,0.32
traj_000476,106,2,0.42
traj_000476,106,3,0.6
traj_000476,107,0,0.8
traj_000476,107,1,0.26
traj_000476,107,2,0.43
traj_000476,107,3,0.69
traj_000476,108,0,0.7
traj_000476,108,1,0.23
traj_000476,108,2,0.35
traj_000476,108,3,0.58
traj_000476,109,0,0.64
traj_000476,109,1,0.25
traj_000476,109,2,0.34
traj_000476,109,3,0.58
traj_000476,110,0,0.74
traj_000476,110,1,0.25
traj_000476,110,2,0.33
traj_000476,110,3,0.67
traj_000476,111,0,0.78
traj_000476,111,1,0.32
traj_000476,111,2,0.32
traj_000476,111,3,0.61
traj_000476,112,0,0.8
traj_000476,112,1,0.29
traj_000476,112,2,0.31
traj_000476,112,3,0.7
traj_000476,113,0,0.85
traj_000476,113,1,0.37
traj_000476,113,2,0.28
traj_000476,113,3,0.58
traj_000476,114,0,0.77
traj_000476,114,1,0.28
traj_000476,114,2,0.34
traj_000476,114,3,0.5
traj_000476,115,0,0.81
traj_000476,115,1,0.32
traj_000476,115,2,0.4
traj_000476,115,3,0.51
traj_000476,116,0,0.68
traj_000476,116,1,0.33
traj_000476,116,2,0.25
traj_000476,116,3,0.48
traj_000476,117,0,0.69
traj_000476,117,1,0.32
traj_000476,117,2,0.38
traj_000476,117,3,0.52
traj_000476,118,0,0.75
traj_000476,118,1,0.44
traj_000476,118,2,0.4
traj_000476,118,3,0.56
traj_000476,119,0,0.65
traj_000476,119,1,0.4
traj_000476,119,2,0.43
traj_000476,119,3,0.42
traj_000652,0,0,0.59
traj_000652,0,1,0.75
traj_000652,0,2,0.91
traj_000652,0,3,0.89
traj_000652,1,0,0.65
traj_000652,1,1,0.72
traj_000652,1,2,0.79
traj_000652,1,3,0.9
traj_000652,2,0,0.65
traj_000652,2,1,0.68
traj_000652,2,2,0.75
traj_000652,2,3,0.91
traj_000652,3,0,0.64
traj_000652,3,1,0.7
traj_000652,3,2,0.77
traj_000652,3,3,0.85
traj_000652,4,0,0.63
traj_000652,4,1,0.76
traj_000652,4,2,0.73
traj_000652,4,3,0.9
traj_000652,5,0,0.63
traj_000652,5,1,0.7
traj_000652,5,2,0.85
traj_000652,5,3,0.87
traj_000652,6,0,0.62
traj_000652,6,1,0.76
traj_000652,6,2,0.87
traj_000652,6,3,0.84
traj_000652,7,0,0.61
traj_000652,7,1,0.79
traj_000652,7,2,0.86
traj_000652,7,3,0.83
traj_000652,8,0,0.66
traj_000652,8,1,0.69
traj_000652,8,2,0.79
traj_000652,8,3,0.79
traj_000652,9,0,0.6
traj_000652,9,1,0.62
traj_000652,9,2,0.86
traj_000652,9,3,0.87
traj_000652,10,0,0.67
traj_000652,10,1,0.68
traj_000652,10,2,0.93
traj_000652,10,3,0.84
traj_000652,11,0,0.6
traj_000652,11,1,0.6
traj_000652,11,2,0.95
traj_000652,11,3,0.82
traj_000652,12,0,0.63
traj_000652,12,1,0.64
traj_000652,12,2,0.94
traj_000652,12,3,0.78
traj_000652,13,0,0.62
traj_000652,13,1,0.71
traj_000652,13,2,0.95
traj_000652,13,3,0.83
traj_000652,14,0,0.56
traj_000652,14,1,0.7
traj_000652,14,2,0.91
traj_000652,14,3,0.81
traj_000652,15,0,0.57
traj_000652,15,1,0.68
traj_000652,15,2,0.99
traj_000652,15,3,0.87
traj_000652,16,0,0.52
traj_000652,16,1,0.73
traj_000652,16,2,0.85
traj_000652,16,3,0.81
traj_000652,17,0,0.49
traj_000652,17,1,0.74
traj_000652,17,2,0.82
traj_000652,17,3,0.78
traj_000652,18,0,0.5
traj_000652,18,1,0.63
traj_000652,18,2,0.88
traj_000652,18,3,0.9
traj_000652,19,0,0.57
traj_000652,19,1,0.75
traj_000652,19,2,0.89
traj_000652,19,3,0.81
traj_000652,20,0,0.59
traj_000652,20,1,0.76
traj_000652,20,2,0.9
traj_000652,20,3,0.89
traj_000652,21,0,0.67
traj_000652,21,1,0.69
traj_000652,21,2,0.87
traj_000652,21,3,0.73
traj_000652,22,0,0.6
traj_000652,22,1,0.69
traj_000652,22,2,0.87
traj_000652,22,3,0.82
traj_000652,23,0,0.62
traj_000652,23,1,0.75
traj_000652,23,2,0.83
traj_000652,23,3,0.92
traj_000652,24,0,0.65
traj_000652,24,1,0.75
traj_000652,24,2,0.78
traj_000652,24,3,0.86
traj_000652,25,0,0.73
traj_000652,25,1,0.81
traj_000652,25,2,0.91
traj_000652,25,3,0.94
traj_000652,26,0,0.82
traj_000652,26,1,0.74
traj_000652,26,2,0.81
traj_000652,26,3,0.95
traj_000652,27,0,0.79
traj_000652,27,1,0.76
traj_000652,27,2,0.85
traj_000652,27,3,0.93
traj_000652,28,0,0.75
traj_000652,28,1,0.78
traj_000652,28,2,0.85
traj_000652,28,3,0.95
traj_000652,29,0,0.72
traj_000652,29,1,0.83
traj_000652,29,2,0.79
traj_000652,29,3,0.85
traj_000652,30,0,0.78
traj_000652,30,1,0.78
traj_000652,30,2,0.82
traj_000652,30,3,0.83
traj_000652,31,0,0.78
traj_000652,31,1,0.69
traj_000652,31,2,0.77
traj_000652,31,3,0.97
traj_000652,32,0,0.86
traj_000652,32,1,0.69
traj_000652,32,2,0.89
traj_000652,32,3,0.81
traj_000652,33,0,0.77
traj_000652,33,1,0.71
traj_000652,33,2,0.78
traj_000652,33,3,0.8
traj_000652,34,0,0.82
traj_000652,34,1,0.7
traj_000652,34,2,0.87
traj_000652,34,3,0.87
traj_000652,35,0,0.83
traj_000652,35,1,0.75
traj_000652,35,2,0.83
traj_000652,35,3,0.81
traj_000652,36,0,0.79
traj_000652,36,1,0.69
traj_000652,36,2,0.83
traj_000652,36,3,0.76
traj_000652,37,0,0.93
traj_000652,37,1,0.63
traj_000652,37,2,0.76
traj_000652,37,3,0.74
traj_000652,38,0,0.89
traj_000652,38,1,0.64
traj_000652,38,2,0.88
traj_000652,38,3,0.65
traj_000652,39,0,0.9
traj_000652,39,1,0.69
traj_000652,39,2,0.76
traj_000652,39,3,0.71
traj_000652,40,0,0.96
traj_000652,40,1,0.58
traj_000652,40,2,0.72
traj_000652,40,3,0.8
traj_000652,41,0,0.92
traj_000652,41,1,0.65
traj_000652,41,2,0.82
traj_000652,41,3,0.76
traj_000652,42,0,0.99
traj_000652,42,1,0.67
traj_000652,42,2,0.79
traj_000652,42,3,0.74
traj_000652,43,0,0.92
traj_000652,43,1,0.7
traj_000652,43,2,0.78
traj_000652,43,3,0.62
traj_000652,44,0,0.99
traj_000652,44,1,0.68
traj_000652,44,2,0.8
traj_000652,44,3,0.62
traj_000652,45,0,0.99
traj_000652,45,1,0.61
traj_000652,45,2,0.84
traj_000652,45,3,0.62
traj_000652,46,0,0.99
traj_000652,46,1,0.7
traj_000652,46,2,0.77
traj_000652,46,3,0.73
traj_000652,47,0,0.83
traj_000652,47,1,0.65
traj_000652,47,2,0.78
traj_000652,47,3,0.72
traj_000652,48,0,0.93
traj_000652,48,1,0.65
traj_000652,48,2,0.71
traj_000652,48,3,0.72
traj_000652,49,0,0.97
traj_000652,49,1,0.69
traj_000652,49,2,0.77
traj_000652,49,3,0.77
traj_000652,50,0,0.86
traj_000652,50,1,0.6
traj_000652,50,2,0.76
traj_000652,50,3,0.74
traj_000652,51,0,0.91
traj_000652,51,1,0.61
traj_000652,51,2,0.74
traj_000652,51,3,0.7
traj_000652,52,0,0.96
traj_000652,52,1,0.74
traj_000652,52,2,0.87
traj_000652,52,3,0.71
traj_000652,53,0,0.89
traj_000652,53,1,0.64
traj_000652,53,2,0.85
traj_000652,53,3,0.74
traj_000652,54,0,0.87
traj_000652,54,1,0.64
traj_000652,54,2,0.77
traj_000652,54,3,0.68
traj_000652,55,0,0.85
traj_000652,55,1,0.58
traj_000652,55,2,0.86
traj_000652,55,3,0.7
traj_000652,56,0,0.75
traj_000652,56,1,0.67
traj_000652,56,2,0.85
traj_000652,56,3,0.62
traj_000652,57,0,0.77
traj_000652,57,1,0.61
traj_000652,57,2,0.85
traj_000652,57,3,0.59
traj_000652,58,0,0.83
traj_000652,58,1,0.68
traj_000652,58,2,0.84
traj_000652,58,3,0.59
traj_000652,59,0,0.79
traj_000652,59,1,0.68
traj_000652,59,2,0.85
traj_000652,59,3,0.6
traj_000652,60,0,0.79
traj_000652,60,1,0.71
traj_000652,60,2,0.84
traj_000652,60,3,0.71
traj_000652,61,0,0.79
traj_000652,61,1,0.73
traj_000652,61,2,0.77
traj_000652,61,3,0.55
traj_000652,62,0,0.83
traj_000652,62,1,0.69
traj_000652,62,2,0.9
traj_000652,62,3,0.65
traj_000652,63,0,0.79
traj_000652,63,1,0.73
traj_000652,63,2,0.91
traj_000652,63,3,0.54
traj_000652,64,0,0.9
traj_000652,64,1,0.74
traj_000652,64,2,0.94
traj_000652,64,3,0.66
traj_000652,65,0,0.81
traj_000652,65,1,0.76
traj_000652,65,2,0.81
traj_000652,65,3,0.68
traj_000652,66,0,0.78
traj_000652,66,1,0.76
traj_000652,66,2,0.77
traj_000652,66,3,0.65
traj_000652,67,0,0.85
traj_000652,67,1,0.76
traj_000652,67,2,0.88
traj_000652,67,3,0.69
traj_000652,68,0,0.77
traj_000652,68,1,0.68
traj_000652,68,2,0.97
traj_000652,68,3,0.7
traj_000652,69,0,0.93
traj_000652,69,1,0.66
traj_000652,69,2,0.93
traj_000652,69,3,0.7
traj_000652,70,0,0.9
traj_000652,70,1,0.73
traj_000652,70,2,0.9
traj_000652,70,3,0.64
traj_000652,71,0,0.94
traj_000652,71,1,0.66
traj_000652,71,2,0.8
traj_000652,71,3,0.63
traj_000652,72,0,0.98
traj_000652,72,1,0.55
traj_000652,72,2,0.82
traj_000652,72,3,0.6
traj_000652,73,0,0.96
traj_000652,73,1,0.51
traj_000652,73,2,0.88
traj_000652,73,3,0.54
traj_000652,74,0,0.96
traj_000652,74,1,0.65
traj_000652,74,2,0.88
traj_000652,74,3,0.59
traj_000652,75,0,0.9
traj_000652,75,1,0.48
traj_000652,75,2,0.81
traj_000652,75,3,0.65
traj_000652,76,0,0.88
traj_000652,76,1,0.54
traj_000652,76,2,0.93
traj_000652,76,3,0.67
traj_000652,77,0,0.89
traj_000652,77,1,0.58
traj_000652,77,2,0.82
traj_000652,77,3,0.77
traj_000652,78,0,0.96
traj_000652,78,1,0.57
traj_000652,78,2,0.88
traj_000652,78,3,0.67
traj_000652,79,0,0.97
traj_000652,79,1,0.58
traj_000652,79,2,0.9
traj_000652,79,3,0.68
traj_000652,80,0,0.92
traj_000652,80,1,0.54
traj_000652,80,2,0.88
traj_000652,80,3,0.68
traj_000652,81,0,0.98
traj_000652,81,1,0.53
traj_000652,81,2,0.85
traj_000652,81,3,0.74
traj_000652,82,0,0.76
traj_000652,82,1,0.65
traj_000652,82,2,0.9
traj_000652,82,3,0.74
traj_000652,83,0,0.96
traj_000652,83,1,0.6
traj_000652,83,2,0.77
traj_000652,83,3,0.75
traj_000652,84,0,0.91
traj_000652,84,1,0.7
traj_000652,84,2,0.96
traj_000652,84,3,0.63
traj_000652,85,0,0.82
traj_000652,85,1,0.64
traj_000652,85,2,0.92
traj_000652,85,3,0.7
traj_000652,86,0,0.77
traj_000652,86,1,0.6
traj_000652,86,2,0.87
traj_000652,86,3,0.78
traj_000652,87,0,0.86
traj_000652,87,1,0.54
traj_000652,87,2,0.96
traj_000652,87,3,0.71
traj_000652,88,0,0.65
traj_000652,88,1,0.61
traj_000652,88,2,0.97
traj_000652,88,3,0.54
traj_000652,89,0,0.76
traj_000652,89,1,0.59
traj_000652,89,2,0.9
traj_000652,89,3,0.56
traj_000652,90,0,0.75
traj_000652,90,1,0.59
traj_000652,90,2,0.88
traj_000652,90,3,0.61
traj_000652,91,0,0.74
traj_000652,91,1,0.57
traj_000652,91,2,0.85
traj_000652,91,3,0.58
traj_000652,92,0,0.72
traj_000652,92,1,0.71
traj_000652,92,2,0.76
traj_000652,92,3,0.62
traj_000652,93,0,0.76
traj_000652,93,1,0.65
traj_000652,93,2,0.83
traj_000652,93,3,0.58
traj_000652,94,0,0.74
traj_000652,94,1,0.68
traj_000652,94,2,0.88
traj_000652,94,3,0.54
traj_000652,95,0,0.74
traj_000652,95,1,0.58
traj_000652,95,2,0.78
traj_000652,95,3,0.65
traj_000652,96,0,0.7
traj_000652,96,1,0.58
traj_000652,96,2,0.75
traj_000652,96,3,0.61
traj_000652,97,0,0.68
traj_000652,97,1,0.61
traj_000652,97,2,0.73
traj_000652,97,3,0.54
traj_000652,98,0,0.66
traj_000652,98,1,0.56
traj_000652,98,2,0.71
traj_000652,98,3,0.56
traj_000652,99,0,0.64
traj_000652,99,1,0.54
traj_000652,99,2,0.58
traj_000652,99,3,0.61
traj_000652,100,0,0.75
traj_000652,100,1,0.57
traj_000652,100,2,0.68
traj_000652,100,3,0.56
traj_000652,101,0,0.72
traj_000652,101,1,0.62
traj_000652,101,2,0.64
traj_000652,101,3,0.59
traj_000652,102,0,0.76
traj_000652,102,1,0.61
traj_000652,102,2,0.57
traj_000652,102,3,0.6
traj_000652,103,0,0.75
traj_000652,103,1,0.64
traj_000652,103,2,0.59
traj_000652,103,3,0.65
traj_000652,104,0,0.73
traj_000652,104,1,0.69
traj_000652,104,2,0.57
traj_000652,104,3,0.62
traj_000652,105,0,0.81
traj_000652,105,1,0.6
traj_000652,105,2,0.62
traj_000652,105,3,0.69
traj_000652,106,0,0.77
traj_000652,106,1,0.77
traj_000652,106,2,0.66
traj_000652,106,3,0.62
traj_000652,107,0,0.75
traj_000652,107,1,0.66
traj_000652,107,2,0.61
traj_000652,107,3,0.64
traj_000652,108,0,0.77
traj_000652,108,1,0.58
traj_000652,108,2,0.54
traj_000652,108,3,0.74
traj_000652,109,0,0.83
traj_000652,109,1,0.61
traj_000652,109,2,0.62
traj_000652,109,3,0.8
traj_000652,110,0,0.72
traj_000652,110,1,0.62
traj_000652,110,2,0.6
traj_000652,110,3,0.75
traj_000652,111,0,0.69
traj_000652,111,1,0.6
traj_000652,111,2,0.61
traj_000652,111,3,0.77
traj_000652,112,0,0.69
traj_000652,112,1,0.6
traj_000652,112,2,0.54
traj_000652,112,3,0.71
traj_000652,113,0,0.68
traj_000652,113,1,0.5
traj_000652,113,2,0.51
traj_000652,113,3,0.76
traj_000652,114,0,0.74
traj_000652,114,1,0.67
traj_000652,114,2,0.53
traj_000652,114,3,0.76
traj_000652,115,0,0.77
traj_000652,115,1,0.63
traj_000652,115,2,0.63
traj_000652,115,3,0.75
traj_000652,116,0,0.7
traj_000652,116,1,0.62
traj_000652,116,2,0.49
traj_000652,116,3,0.63
traj_000652,117,0,0.8
traj_000652,117,1,0.6
traj_000652,117,2,0.5
traj_000652,117,3,0.7
traj_000652,118,0,0.8
traj_000652,118,1,0.56
traj_000652,118,2,0.57
traj_000652,118,3,0.82
traj_000652,119,0,0.78
traj_000652,119,1,0.58
traj_000652,119,2,0.59
traj_000652,119,3,0.77
traj_000687,0,0,0.88
traj_000687,0,1,0.66
traj_000687,0,2,0.4
traj_000687,0,3,0.15
traj_000687,1,0,0.97
traj_000687,1,1,0.62
traj_000687,1,2,0.35
traj_000687,1,3,0.14
traj_000687,2,0,0.93
traj_000687,2,1,0.67
traj_000687,2,2,0.34
traj_000687,2,3,0.14
traj_000687,3,0,0.77
traj_000687,3,1,0.77
traj_000687,3,2,0.36
traj_000687,3,3,0.05
traj_000687,4,0,0.85
traj_000687,4,1,0.68
traj_000687,4,2,0.28
traj_000687,4,3,0.09
traj_000687,5,0,0.79
traj_000687,5,1,0.83
